"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.742872032E0,1.627119333E-1,3.858426586E-2,9.856933594E0,9.858351981E0
7.745414532E0,1.603191197E-1,5.054837838E-2,9.816255569E0,9.817694778E0
7.747957032E0,1.603191197E-1,2.422732860E-2,9.809077263E0,9.810417215E0
7.750499532E0,1.507478207E-1,-1.405783277E-2,9.866504669E0,9.867666234E0
7.753042032E0,1.698904037E-1,1.944168471E-2,9.840184212E0,9.841669881E0
7.755584532E0,1.531406492E-1,2.422732860E-2,9.902397156E0,9.903610879E0
7.758127032E0,1.555334777E-1,2.901297435E-2,9.854540825E0,9.855810839E0
7.760669532E0,1.794617027E-1,-6.879365072E-3,9.888040543E0,9.889671360E0
7.763212032E0,1.941177398E-1,7.477570791E-3,9.878469467E0,9.880379377E0
7.765754532E0,1.603191197E-1,-2.093719784E-3,9.904789925E0,9.906087525E0
7.768297032E0,1.555334777E-1,2.901297435E-2,9.878469467E0,9.879736405E0
7.770839532E0,1.579262912E-1,1.226321608E-2,9.835398674E0,9.836674142E0
7.773382032E0,1.651047617E-1,-1.884347759E-2,9.821041107E0,9.822446899E0
7.775924532E0,1.794617027E-1,2.991028305E-4,9.837791443E0,9.839428188E0
7.778467032E0,1.989033818E-1,4.097708687E-2,9.818648338E0,9.820748285E0
7.781009532E0,1.387837082E-1,-6.879365072E-3,9.825826645E0,9.826809121E0
7.783552032E0,1.531406492E-1,4.336991161E-2,9.799506187E0,9.800798668E0
7.786094532E0,1.794617027E-1,-2.093719784E-3,9.840184212E0,9.841820777E0
7.788637032E0,1.674975902E-1,4.336991161E-2,9.840184212E0,9.841705224E0
7.791179532E0,2.060818523E-1,9.870393202E-3,9.818648338E0,9.820815768E0
7.793722032E0,1.698904037E-1,7.477570791E-3,9.883255005E0,9.884717910E0
7.796264532E0,1.531406492E-1,2.183450572E-2,9.890433311E0,9.891642932E0
7.798807032E0,1.363908947E-1,1.944168471E-2,9.902397156E0,9.903355486E0
7.801349532E0,1.698904037E-1,3.858426586E-2,9.883255005E0,9.884790387E0
7.803892032E0,1.579262912E-1,3.858426586E-2,9.868897438E0,9.870236375E0
7.806434532E0,1.603191197E-1,4.097708687E-2,9.754042625E0,9.755446114E0
7.808977032E0,1.316052526E-1,1.944168471E-2,9.744471550E0,9.745379608E0
7.811519532E0,1.292124242E-1,7.208377868E-2,9.775577545E0,9.776697206E0
7.814062032E0,1.555334777E-1,6.251249462E-2,9.744471550E0,9.745913208E0
7.816604532E0,1.339980662E-1,6.251249462E-2,9.797113419E0,9.798229158E0
7.819147032E0,1.387837082E-1,9.122636169E-2,9.818648338E0,9.820052869E0
7.821689532E0,1.579262912E-1,8.644071966E-2,9.809077263E0,9.810729303E0
7.824232032E0,1.579262912E-1,8.404789865E-2,9.835398674E0,9.837025559E0
7.826774532E0,1.339980662E-1,8.883354068E-2,9.840184212E0,9.841497457E0
7.829317032E0,1.965105534E-1,9.361918271E-2,9.895218849E0,9.897612693E0
7.831859532E0,1.292124242E-1,6.729813665E-2,9.876076698E0,9.877151201E0
7.834402032E0,1.172483116E-1,9.601201117E-2,9.849755287E0,9.850921007E0
7.836944532E0,1.435693651E-1,1.079761237E-1,9.806684494E0,9.808329714E0
7.839487032E0,1.555334777E-1,1.007976532E-1,9.787542343E0,9.789297010E0
7.842029532E0,1.435693651E-1,8.644071966E-2,9.801898956E0,9.803331439E0
7.844572032E0,1.722832322E-1,1.199402362E-1,9.799506187E0,9.801754368E0
7.847114532E0,1.387837082E-1,1.271187067E-1,9.797113419E0,9.798920931E0
7.849657032E0,1.435693651E-1,1.199402362E-1,9.837791443E0,9.839570026E0
7.852199532E0,1.363908947E-1,1.295115203E-1,9.816255569E0,9.818057298E0
7.854742032E0,1.459621787E-1,1.247258782E-1,9.868897438E0,9.870764821E0
7.857284532E0,1.363908947E-1,1.342971772E-1,9.859326363E0,9.861184236E0
7.859827032E0,1.483550072E-1,1.462612897E-1,9.866504669E0,9.868703864E0
7.862369532E0,1.531406492E-1,1.295115203E-1,9.866504669E0,9.868542936E0
7.864912032E0,1.220339537E-1,1.342971772E-1,9.880862236E0,9.882528348E0
7.867454532E0,1.411765367E-1,1.438684613E-1,9.789935112E0,9.792009929E0
7.869997032E0,1.316052526E-1,1.366899908E-1,9.797113419E0,9.798950731E0
7.872539532E0,1.268195957E-1,1.175474152E-1,9.792327881E0,9.793854498E0
7.875082032E0,1.435693651E-1,1.414756328E-1,9.799506187E0,9.801578905E0
7.877624532E0,1.507478207E-1,1.438684613E-1,9.830613136E0,9.832821450E0
7.880167032E0,1.411765367E-1,1.558325738E-1,9.830613136E0,9.832861702E0
7.882709532E0,1.411765367E-1,1.510469317E-1,9.818648338E0,9.820824873E0
7.885252032E0,1.339980662E-1,1.175474152E-1,9.868897438E0,9.870507055E0
7.887794532E0,1.435693651E-1,1.869392693E-1,9.864111900E0,9.866927690E0
7.890337032E0,1.507478207E-1,1.510469317E-1,9.873683929E0,9.875989794E0
7.892879532E0,1.268195957E-1,1.749751568E-1,9.933504105E0,9.935854433E0
7.895422032E0,1.435693651E-1,1.462612897E-1,9.871291161E0,9.873418542E0
7.897964532E0,1.459621787E-1,1.606182158E-1,9.852148056E0,9.854538269E0
7.900507032E0,1.483550072E-1,1.654038578E-1,9.844969749E0,9.847476682E0
7.903049532E0,1.531406492E-1,1.582254022E-1,9.787542343E0,9.790019022E0
7.905592032E0,1.483550072E-1,1.773679852E-1,9.775577545E0,9.778311968E0
7.908134532E0,1.531406492E-1,1.079761237E-1,9.828220367E0,9.830006434E0
7.910677032E0,1.507478207E-1,1.582254022E-1,9.821041107E0,9.823472330E0
7.913219532E0,1.674975902E-1,1.319043487E-1,9.775577545E0,9.777902154E0
7.915762032E0,1.292124242E-1,1.510469317E-1,9.830613136E0,9.832622522E0
7.918304532E0,1.507478207E-1,1.438684613E-1,9.892826080E0,9.895020510E0
7.920847032E0,1.220339537E-1,1.462612897E-1,9.840184212E0,9.842027737E0
7.923389532E0,1.435693651E-1,1.582254022E-1,9.840184212E0,9.842503379E0
7.925932032E0,1.531406492E-1,1.247258782E-1,9.919147491E0,9.921113625E0
7.928474532E0,1.316052526E-1,1.055833027E-1,9.866504669E0,9.867947211E0
7.931017032E0,1.292124242E-1,1.366899908E-1,9.804291725E0,9.806095871E0
7.933559532E0,1.746760458E-1,1.175474152E-1,9.789935112E0,9.792198865E0
7.936102032E0,1.411765367E-1,1.223330572E-1,9.780363083E0,9.782146913E0
7.938644532E0,1.674975902E-1,1.055833027E-1,9.799506187E0,9.801506251E0
7.941187032E0,1.339980662E-1,1.773679852E-1,9.828220367E0,9.830733974E0
7.943729532E0,1.268195957E-1,1.223330572E-1,9.833005905E0,9.834584573E0
7.946272032E0,1.483550072E-1,1.175474152E-1,9.825826645E0,9.827649559E0
7.948814532E0,1.268195957E-1,1.319043487E-1,9.804291725E0,9.805999092E0
7.951357032E0,1.220339537E-1,8.404789865E-2,9.842576981E0,9.843692293E0
7.953899532E0,1.411765367E-1,1.031904742E-1,9.864111900E0,9.865661796E0
7.956442032E0,1.052841991E-1,8.165507019E-2,9.837791443E0,9.838693652E0
7.958984532E0,1.411765367E-1,6.969095767E-2,9.856933594E0,9.858190885E0
7.961527032E0,1.579262912E-1,1.175474152E-1,9.842576981E0,9.844545684E0
7.964069532E0,1.363908947E-1,5.772684515E-2,9.804291725E0,9.805410297E0
7.966612032E0,1.268195957E-1,1.055833027E-1,9.746864319E0,9.748261132E0
7.969154532E0,1.387837082E-1,9.122636169E-2,9.842576981E0,9.843978098E0
7.971697032E0,1.172483116E-1,8.883354068E-2,9.844969749E0,9.846068654E0
7.974239532E0,1.268195957E-1,7.926224917E-2,9.804291725E0,9.805432267E0
7.976782032E0,1.339980662E-1,1.007976532E-1,9.818648338E0,9.820079981E0
7.979324532E0,1.483550072E-1,6.251249462E-2,9.813862801E0,9.815183141E0
7.981867032E0,1.004985496E-1,5.294119939E-2,9.809077263E0,9.809734934E0
7.984409532E0,1.052841991E-1,5.294119939E-2,9.830613136E0,9.831319452E0
7.986952032E0,1.196411327E-1,7.686942816E-2,9.876076698E0,9.877100478E0
7.989494532E0,1.363908947E-1,4.097708687E-2,9.830613136E0,9.831644635E0
7.992037032E0,1.124626622E-1,4.336991161E-2,9.842576981E0,9.843315012E0
7.994579532E0,1.148554832E-1,2.662015148E-2,9.854540825E0,9.855246079E0
7.997122032E0,1.483550072E-1,3.858426586E-2,9.785149574E0,9.786350195E0
7.999664532E0,1.435693651E-1,2.183450572E-2,9.792327881E0,9.793404629E0
8.002207032E0,1.244267747E-1,1.944168471E-2,9.847362518E0,9.848167777E0
8.004749532E0,1.076770201E-1,-9.272187948E-3,9.833005905E0,9.833599821E0
8.007292032E0,1.316052526E-1,1.944168471E-2,9.837791443E0,9.838690888E0
8.009834532E0,1.100698411E-1,1.704886183E-2,9.861719131E0,9.862348111E0
8.012377032E0,1.244267747E-1,2.691925503E-3,9.854540825E0,9.855326689E0
8.014919532E0,9.810572863E-2,3.858426586E-2,9.816255569E0,9.816821628E0
8.017462032E0,1.363908947E-1,2.991028305E-4,9.892826080E0,9.893766240E0
8.020004532E0,1.507478207E-1,9.870393202E-3,9.871291161E0,9.872447088E0
8.022547032E0,1.172483116E-1,-2.123630047E-2,9.844969749E0,9.845690809E0
8.025089532E0,8.853443712E-2,2.691925503E-3,9.828220367E0,9.828619495E0
8.027632032E0,1.435693651E-1,1.465603895E-2,9.787542343E0,9.788606238E0
8.030174532E0,1.459621787E-1,2.901297435E-2,9.787542343E0,9.788673650E0
8.032717032E0,1.220339537E-1,2.422732860E-2,9.799506187E0,9.800295953E0
8.035259532E0,1.268195957E-1,1.704886183E-2,9.852148056E0,9.852979001E0
8.037802032E0,1.196411327E-1,-4.486542661E-3,9.866504669E0,9.867231046E0
8.040344532E0,1.411765367E-1,-4.486542661E-3,9.856933594E0,9.857945568E0
8.042887032E0,1.507478207E-1,4.336991161E-2,9.861719131E0,9.862966596E0
8.045429532E0,1.651047617E-1,4.815555736E-2,9.859326363E0,9.860826277E0
8.047972032E0,1.292124242E-1,5.084747914E-3,9.868897438E0,9.869744594E0
8.050514532E0,1.483550072E-1,3.858426586E-2,9.895218849E0,9.896406117E0
8.053057032E0,1.435693651E-1,3.140579537E-2,9.895218849E0,9.896310149E0
8.055599532E0,1.579262912E-1,-4.486542661E-3,9.921540260E0,9.922798092E0
8.058142032E0,1.100698411E-1,5.294119939E-2,9.775577545E0,9.776340547E0
8.060684532E0,1.483550072E-1,3.379862010E-2,9.777970314E0,9.779154105E0
8.063227032E0,1.363908947E-1,2.183450572E-2,9.842576981E0,9.843546152E0
8.065769532E0,1.531406492E-1,4.097708687E-2,9.828220367E0,9.829498806E0
8.068312032E0,1.411765367E-1,4.097708687E-2,9.885647774E0,9.886740709E0
8.070854532E0,1.124626622E-1,3.858426586E-2,9.878469467E0,9.879184967E0
8.073397032E0,1.531406492E-1,2.422732860E-2,9.837791443E0,9.839013136E0
8.075939532E0,1.435693651E-1,6.490531564E-2,9.859326363E0,9.860585236E0
8.078482032E0,1.627119333E-1,5.294119939E-2,9.916754723E0,9.918230798E0
8.081024532E0,1.722832322E-1,3.379862010E-2,9.861719131E0,9.863281811E0
8.083567032E0,1.172483116E-1,6.490531564E-2,9.885647774E0,9.886556113E0
8.086109532E0,1.698904037E-1,5.772684515E-2,9.876076698E0,9.877706520E0
8.088652032E0,1.746760458E-1,7.686942816E-2,9.833005905E0,9.834857689E0
8.091194532E0,1.244267747E-1,7.926224917E-2,9.840184212E0,9.841290050E0
8.093737032E0,1.746760458E-1,9.361918271E-2,9.840184212E0,9.842179718E0
8.096279532E0,1.555334777E-1,5.294119939E-2,9.854540825E0,9.855910323E0
8.098822032E0,1.339980662E-1,1.103689447E-1,9.866504669E0,9.868031778E0
8.101364532E0,1.917249113E-1,4.576273263E-2,9.876076698E0,9.878043512E0
8.103907032E0,1.316052526E-1,4.336991161E-2,9.849755287E0,9.850729928E0
8.106449532E0,1.555334777E-1,6.251249462E-2,9.866504669E0,9.867928499E0
8.108992032E0,1.555334777E-1,6.251249462E-2,9.856933594E0,9.858358806E0
8.111534532E0,1.531406492E-1,7.447660714E-2,9.847362518E0,9.848834824E0
8.114077032E0,2.132603228E-1,7.447660714E-2,9.866504669E0,9.869090187E0
8.116619532E0,1.818545163E-1,5.054837838E-2,9.864111900E0,9.865917585E0
8.119162032E0,1.483550072E-1,6.251249462E-2,9.821041107E0,9.822360483E0
8.121704532E0,1.842473447E-1,5.054837838E-2,9.823433876E0,9.825291616E0
8.124247032E0,1.818545163E-1,5.533402413E-2,9.801898956E0,9.803741942E0
8.126789532E0,1.579262912E-1,6.490531564E-2,9.830613136E0,9.832095812E0
8.129332032E0,1.579262912E-1,7.926224917E-2,9.828220367E0,9.829808686E0
8.131874532E0,1.555334777E-1,6.490531564E-2,9.885647774E0,9.887084265E0
8.134417032E0,1.555334777E-1,6.251249462E-2,9.856933594E0,9.858358806E0
8.136959532E0,1.459621787E-1,6.251249462E-2,9.818648338E0,9.819932177E0
8.139502032E0,1.722832322E-1,7.926224917E-2,9.844969749E0,9.846796097E0
8.142044532E0,1.722832322E-1,8.165507019E-2,9.873683929E0,9.875524462E0
8.144587032E0,1.794617027E-1,1.031904742E-1,9.883255005E0,9.885422817E0
8.147129532E0,1.459621787E-1,1.007976532E-1,9.842576981E0,9.844175270E0
8.149672032E0,1.411765367E-1,8.644071966E-2,9.809077263E0,9.810473972E0
8.152214532E0,1.770688742E-1,7.447660714E-2,9.775577545E0,9.777464727E0
8.154757032E0,1.603191197E-1,6.969095767E-2,9.773184776E0,9.774748064E0
8.157299532E0,1.651047617E-1,7.447660714E-2,9.770792007E0,9.772470660E0
8.159842032E0,1.459621787E-1,1.127617657E-1,9.816255569E0,9.817988265E0
8.162384532E0,1.770688742E-1,7.208377868E-2,9.821041107E0,9.822901704E0
8.164927032E0,1.842473447E-1,9.122636169E-2,9.833005905E0,9.835155030E0
8.167469532E0,1.435693651E-1,8.644071966E-2,9.787542343E0,9.788976927E0
8.170012032E0,1.435693651E-1,9.840483218E-2,9.842576981E0,9.844115872E0
8.172554532E0,1.627119333E-1,1.079761237E-1,9.854540825E0,9.856475480E0
8.175097032E0,1.698904037E-1,1.271187067E-1,9.854540825E0,9.856824884E0
8.177639532E0,1.603191197E-1,8.165507019E-2,9.847362518E0,9.849005957E0
8.180182032E0,1.555334777E-1,8.165507019E-2,9.811470032E0,9.813042464E0
8.182724532E0,1.435693651E-1,9.840483218E-2,9.756435394E0,9.757987870E0
8.185267032E0,1.220339537E-1,9.122636169E-2,9.768399239E0,9.769587413E0
8.187809532E0,1.435693651E-1,1.103689447E-1,9.782755852E0,9.784431793E0
8.190352032E0,1.627119333E-1,1.103689447E-1,9.797113419E0,9.799086070E0
8.192894532E0,1.555334777E-1,1.247258782E-1,9.828220367E0,9.830242255E0
8.195437032E0,1.483550072E-1,1.055833027E-1,9.859326363E0,9.861007726E0
8.197979532E0,1.579262912E-1,1.175474152E-1,9.868897438E0,9.870860892E0
8.200522032E0,1.483550072E-1,1.079761237E-1,9.880862236E0,9.882565789E0
8.203064532E0,1.363908947E-1,1.319043487E-1,9.816255569E0,9.818089154E0
8.205607032E0,1.124626622E-1,9.601201117E-2,9.809077263E0,9.810191787E0
8.208149532E0,1.363908947E-1,1.175474152E-1,9.806684494E0,9.808337302E0
8.210692032E0,1.435693651E-1,1.199402362E-1,9.756435394E0,9.758228806E0
8.213234532E0,1.339980662E-1,1.271187067E-1,9.792327881E0,9.794069633E0
8.215777032E0,1.339980662E-1,1.295115203E-1,9.766006470E0,9.767784349E0
8.218319532E0,1.363908947E-1,1.175474152E-1,9.766006470E0,9.767666161E0
8.220862032E0,1.100698411E-1,1.295115203E-1,9.770792007E0,9.772270210E0
8.223404532E0,1.459621787E-1,1.031904742E-1,9.828220367E0,9.829845819E0
8.225947032E0,1.411765367E-1,1.175474152E-1,9.840184212E0,9.841898878E0
8.228489532E0,1.172483116E-1,1.079761237E-1,9.806684494E0,9.807979750E0
8.231032032E0,1.148554832E-1,1.295115203E-1,9.833005905E0,9.834529483E0
8.233574532E0,1.076770201E-1,1.510469317E-1,9.761220932E0,9.762983335E0
8.236117032E0,1.100698411E-1,1.319043487E-1,9.804291725E0,9.805796773E0
8.238659532E0,1.220339537E-1,1.247258782E-1,9.809077263E0,9.810629214E0
8.241202032E0,9.092725813E-2,1.414756328E-1,9.878469467E0,9.879900917E0
8.243744532E0,1.459621787E-1,1.199402362E-1,9.835398674E0,9.837212903E0
8.246287032E0,1.076770201E-1,1.223330572E-1,9.780363083E0,9.781720797E0
8.248829532E0,8.374879509E-2,1.677966863E-1,9.749257088E0,9.751060627E0
8.251372032E0,1.196411327E-1,1.223330572E-1,9.775577545E0,9.777075008E0
8.253914532E0,1.483550072E-1,1.223330572E-1,9.816255569E0,9.818138723E0
8.256457032E0,1.100698411E-1,1.103689447E-1,9.813862801E0,9.815100598E0
8.258999532E0,1.028913707E-1,1.462612897E-1,9.813862801E0,9.815491942E0
8.261542032E0,1.124626622E-1,1.247258782E-1,9.794720650E0,9.796160319E0
8.264084532E0,1.244267747E-1,1.295115203E-1,9.773184776E0,9.774834829E0
8.266627032E0,1.483550072E-1,9.601201117E-2,9.813862801E0,9.815453662E0
8.269169532E0,9.810572863E-2,9.122636169E-2,9.868897438E0,9.869806666E0
8.271712032E0,9.332008660E-2,1.055833027E-1,9.866504669E0,9.867510875E0
8.274254532E0,9.571290761E-2,9.361918271E-2,9.775577545E0,9.776494354E0
8.276797032E0,1.196411327E-1,1.319043487E-1,9.756435394E0,9.758060482E0
8.279339532E0,1.100698411E-1,7.926224917E-2,9.725328445E0,9.726274274E0
8.281882032E0,1.316052526E-1,8.165507019E-2,9.780363083E0,9.781589315E0
8.284424532E0,1.387837082E-1,1.151545867E-1,9.806684494E0,9.808342483E0
8.286967032E0,1.292124242E-1,1.055833027E-1,9.823433876E0,9.824850981E0
8.289509532E0,1.459621787E-1,9.840483218E-2,9.818648338E0,9.820226253E0
8.292052032E0,1.148554832E-1,9.601201117E-2,9.866504669E0,9.867640269E0
8.294594532E0,1.004985496E-1,1.031904742E-1,9.842576981E0,9.843630928E0
8.297137032E0,9.332008660E-2,9.601201117E-2,9.821041107E0,9.821953745E0
8.299679532E0,1.244267747E-1,1.127617657E-1,9.895218849E0,9.896643538E0
8.302222032E0,1.244267747E-1,8.404789865E-2,9.849755287E0,9.850899720E0
8.304764532E0,1.244267747E-1,7.926224917E-2,9.833005905E0,9.834112551E0
8.307307032E0,1.196411327E-1,7.447660714E-2,9.821041107E0,9.822052189E0
8.309849532E0,1.052841991E-1,5.533402413E-2,9.744471550E0,9.745197402E0
8.312392032E0,1.316052526E-1,5.772684515E-2,9.756435394E0,9.757493732E0
8.314934532E0,1.579262912E-1,6.011966988E-2,9.797113419E0,9.798570632E0
8.317477032E0,1.989033818E-1,5.533402413E-2,9.813862801E0,9.816034203E0
8.320019532E0,1.603191197E-1,4.336991161E-2,9.809077263E0,9.810483164E0
8.322562032E0,1.459621787E-1,6.969095767E-2,9.864111900E0,9.865437921E0
8.325104532E0,1.339980662E-1,4.815555736E-2,9.842576981E0,9.843606862E0
8.327647032E0,1.483550072E-1,4.097708687E-2,9.818648338E0,9.819854557E0
8.330189532E0,1.603191197E-1,3.140579537E-2,9.873683929E0,9.875035336E0
8.332732032E0,1.507478207E-1,5.772684515E-2,9.849755287E0,9.851077937E0
8.335274532E0,1.869392693E-1,5.772684515E-2,9.830613136E0,9.832559856E0
8.337817032E0,1.627119333E-1,4.336991161E-2,9.844969749E0,9.846409777E0
8.340360418E0,1.435693651E-1,9.870393202E-3,9.785149574E0,9.786207732E0
8.342902032E0,1.603191197E-1,2.662015148E-2,9.761220932E0,9.762573684E0
8.345444532E0,1.627119333E-1,5.084747914E-3,9.816255569E0,9.817605331E0
8.347987032E0,1.651047617E-1,2.662015148E-2,9.801898956E0,9.803325526E0
8.350529532E0,1.818545163E-1,3.858426586E-2,9.823433876E0,9.825192768E0
8.353072032E0,1.674975902E-1,3.858426586E-2,9.837791443E0,9.839292894E0
8.355614532E0,1.603191197E-1,3.858426586E-2,9.849755287E0,9.851135477E0
8.358157032E0,2.036890239E-1,2.183450572E-2,9.835398674E0,9.837531857E0
8.360699532E0,1.674975902E-1,3.858426586E-2,9.866504669E0,9.868001752E0
8.363242032E0,1.917249113E-1,2.183450572E-2,9.866504669E0,9.868391438E0
8.365784532E0,1.893320978E-1,2.901297435E-2,9.895218849E0,9.897072520E0
8.368327032E0,1.507478207E-1,1.226321608E-2,9.859326363E0,9.860486378E0
8.370869532E0,1.579262912E-1,4.097708687E-2,9.842576981E0,9.843929167E0
8.373412032E0,1.746760458E-1,1.465603895E-2,9.833005905E0,9.834568199E0
8.375954532E0,1.842473447E-1,1.704886183E-2,9.871291161E0,9.873025216E0
8.378497032E0,1.674975902E-1,5.054837838E-2,9.854540825E0,9.856093823E0
8.381039532E0,1.555334777E-1,3.379862010E-2,9.892826080E0,9.894106370E0
8.383582032E0,1.698904037E-1,4.336991161E-2,9.868897438E0,9.870454921E0
8.386124532E0,1.818545163E-1,3.619144112E-2,9.868897438E0,9.870639165E0
8.388667032E0,1.746760458E-1,2.183450572E-2,9.852148056E0,9.853720606E0
8.391209532E0,1.746760458E-1,6.011966988E-2,9.883255005E0,9.884981314E0
8.393752032E0,1.651047617E-1,2.422732860E-2,9.902397156E0,9.903803107E0
8.396294532E0,1.722832322E-1,1.704886183E-2,9.900004387E0,9.901518017E0
8.398837032E0,1.531406492E-1,2.662015148E-2,9.904789925E0,9.906009496E0
8.401379532E0,1.770688742E-1,9.870393202E-3,9.883255005E0,9.884845993E0
8.403922032E0,1.842473447E-1,1.465603895E-2,9.878469467E0,9.880198424E0
8.406464532E0,1.989033818E-1,1.704886183E-2,9.866504669E0,9.868524084E0
8.409007032E0,1.917249113E-1,6.011966988E-2,9.849755287E0,9.851804506E0
8.411549532E0,1.651047617E-1,2.422732860E-2,9.871291161E0,9.872701541E0
8.414092032E0,1.603191197E-1,5.294119939E-2,9.873683929E0,9.875127307E0
8.416634532E0,1.698904037E-1,4.576273263E-2,9.892826080E0,9.894390574E0
8.419177032E0,1.674975902E-1,6.729813665E-2,9.895218849E0,9.896865188E0
8.421719532E0,1.818545163E-1,6.729813665E-2,9.909575462E0,9.911472441E0
8.424262032E0,1.531406492E-1,9.361918271E-2,9.888040543E0,9.889669478E0
8.426804532E0,1.531406492E-1,6.251249462E-2,9.878469467E0,9.879854193E0
8.429347032E0,1.698904037E-1,7.686942816E-2,9.904789925E0,9.906545064E0
8.431889532E0,1.818545163E-1,7.447660714E-2,9.856933594E0,9.858892316E0
8.434432032E0,1.387837082E-1,7.208377868E-2,9.854540825E0,9.855781646E0
8.436974532E0,1.459621787E-1,7.447660714E-2,9.811470032E0,9.812838321E0
8.439517032E0,1.579262912E-1,9.601201117E-2,9.799506187E0,9.801248927E0
8.442059532E0,1.244267747E-1,9.840483218E-2,9.830613136E0,9.831893010E0
8.444602032E0,1.316052526E-1,1.031904742E-1,9.883255005E0,9.884669833E0
8.447144532E0,1.770688742E-1,7.447660714E-2,9.878469467E0,9.880336997E0
8.449687032E0,1.148554832E-1,1.175474152E-1,9.866504669E0,9.867873305E0
8.452229532E0,1.459621787E-1,1.151545867E-1,9.859326363E0,9.861079143E0
8.454772032E0,1.531406492E-1,9.840483218E-2,9.840184212E0,9.841867754E0
8.457314532E0,1.196411327E-1,1.175474152E-1,9.878469467E0,9.879893239E0
8.459857032E0,1.411765367E-1,1.031904742E-1,9.873683929E0,9.875232323E0
8.462399532E0,1.244267747E-1,9.361918271E-2,9.849755287E0,9.850986031E0
8.464942032E0,1.483550072E-1,1.031904742E-1,9.768399239E0,9.770070684E0
8.467484532E0,1.387837082E-1,1.031904742E-1,9.792327881E0,9.793854937E0
8.470027032E0,1.603191197E-1,1.079761237E-1,9.804291725E0,9.806196882E0
8.472569532E0,1.435693651E-1,1.271187067E-1,9.813862801E0,9.815736060E0
8.475112032E0,1.507478207E-1,1.151545867E-1,9.835398674E0,9.837227890E0
8.477654532E0,1.292124242E-1,1.175474152E-1,9.830613136E0,9.832164964E0
8.480197032E0,1.363908947E-1,1.007976532E-1,9.806684494E0,9.808150866E0
8.482739532E0,1.244267747E-1,1.223330572E-1,9.833005905E0,9.834554008E0
8.485282032E0,1.076770201E-1,1.223330572E-1,9.816255569E0,9.817608320E0
8.487824532E0,1.052841991E-1,1.151545867E-1,9.854540825E0,9.855775982E0
8.490367032E0,1.124626622E-1,7.447660714E-2,9.892826080E0,9.893745624E0
8.492909532E0,1.411765367E-1,9.840483218E-2,9.847362518E0,9.848866071E0
8.495452032E0,1.100698411E-1,1.007976532E-1,9.799506187E0,9.800642686E0
8.497994532E0,1.316052526E-1,8.883354068E-2,9.782755852E0,9.784044327E0
8.500537032E0,1.555334777E-1,1.007976532E-1,9.794720650E0,9.796474031E0
8.503079532E0,1.579262912E-1,8.404789865E-2,9.818648338E0,9.820277998E0
8.505622032E0,1.363908947E-1,1.031904742E-1,9.830613136E0,9.832100762E0
8.508164532E0,1.363908947E-1,9.122636169E-2,9.830613136E0,9.831982474E0
8.510707032E0,1.387837082E-1,9.122636169E-2,9.806684494E0,9.808090738E0
8.513249532E0,1.028913707E-1,1.127617657E-1,9.878469467E0,9.879648823E0
8.515792032E0,1.363908947E-1,1.055833027E-1,9.833005905E0,9.834518567E0
8.518334532E0,1.100698411E-1,8.165507019E-2,9.837791443E0,9.838746028E0
8.520877032E0,1.004985496E-1,1.031904742E-1,9.830613136E0,9.831668366E0
8.523419532E0,1.483550072E-1,8.644071966E-2,9.797113419E0,9.798617889E0
8.525962032E0,1.028913707E-1,7.208377868E-2,9.777970314E0,9.778777335E0
8.528504532E0,1.387837082E-1,6.729813665E-2,9.756435394E0,9.757654511E0
8.531047032E0,1.531406492E-1,7.926224917E-2,9.785149574E0,9.786668828E0
8.533589532E0,1.483550072E-1,7.208377868E-2,9.797113419E0,9.798501754E0
8.536132032E0,1.483550072E-1,7.208377868E-2,9.804291725E0,9.805679044E0
8.538674532E0,1.603191197E-1,4.815555736E-2,9.837791443E0,9.839215500E0
8.541217032E0,1.555334777E-1,5.533402413E-2,9.818648338E0,9.820036034E0
8.543759532E0,1.124626622E-1,6.011966988E-2,9.823433876E0,9.824261567E0
8.546302032E0,1.674975902E-1,5.772684515E-2,9.809077263E0,9.810677070E0
8.548844532E0,1.459621787E-1,7.686942816E-2,9.828220367E0,9.829604746E0
8.551387032E0,1.579262912E-1,6.011966988E-2,9.876076698E0,9.877522262E0
8.553929532E0,1.172483116E-1,1.465603895E-2,9.880862236E0,9.881568726E0
8.556472032E0,9.332008660E-2,7.447660714E-2,9.770792007E0,9.771521471E0
8.559014532E0,1.459621787E-1,3.858426586E-2,9.787542343E0,9.788706698E0
8.561557032E0,1.507478207E-1,6.490531564E-2,9.763613701E0,9.764993093E0
8.564099532E0,1.651047617E-1,4.097708687E-2,9.761220932E0,9.762703150E0
8.566642032E0,1.869392693E-1,6.729813665E-2,9.833005905E0,9.835012987E0
8.569184532E0,1.483550072E-1,4.576273263E-2,9.888040543E0,9.889259285E0
8.571727032E0,1.435693651E-1,6.011966988E-2,9.873683929E0,9.874910677E0
8.574269532E0,1.459621787E-1,8.165507019E-2,9.844969749E0,9.846390297E0
8.576812032E0,1.339980662E-1,6.251249462E-2,9.861719131E0,9.862827562E0
8.579354532E0,1.435693651E-1,6.011966988E-2,9.787542343E0,9.788779886E0
8.581897032E0,1.316052526E-1,7.208377868E-2,9.833005905E0,9.834150759E0
