"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.155703616E1,-2.005004883E-2,-9.094238281E-3,5.671691895E-2,6.084010620E-2
1.156204104E1,-2.751159668E-2,-3.234863281E-3,5.671691895E-2,6.312021219E-2
1.156704593E1,-3.283691406E-2,3.692626953E-3,5.831909180E-2,6.702995515E-2
1.157202029E1,-3.230285645E-2,1.434326172E-2,6.045532227E-2,7.002892032E-2
1.157702517E1,-3.018188477E-2,2.818298340E-2,5.671691895E-2,7.015722070E-2
1.158199954E1,-2.539062500E-2,4.522705078E-2,5.885314941E-2,7.844656242E-2
1.158700442E1,-1.899719238E-2,5.747985840E-2,5.618286133E-2,8.259141207E-2
1.159200931E1,-1.206970215E-2,7.559204102E-2,5.352783203E-2,9.340804664E-2
1.159701419E1,-5.676269531E-3,8.998107910E-2,5.139160156E-2,1.037781834E-1
1.160201907E1,-1.953125000E-3,1.032867432E-1,4.766845703E-2,1.137727903E-1
1.160702395E1,3.906250000E-3,1.112823486E-1,4.234313965E-2,1.191300188E-1
1.161199832E1,7.110595703E-3,1.102142334E-1,3.648376465E-2,1.163133823E-1
1.161700320E1,1.029968262E-2,1.032867432E-1,2.902221680E-2,1.077799789E-1
1.162197757E1,1.083374023E-2,9.263610840E-2,2.209472656E-2,9.584881558E-2
1.162695193E1,7.644653320E-3,8.358764648E-2,1.570129395E-2,8.539242356E-2
1.163192630E1,1.785278320E-3,6.919860840E-2,9.323120117E-3,6.984665484E-2
1.163696170E1,-5.676269531E-3,5.322265625E-2,4.516601562E-3,5.371471739E-2
1.164193606E1,-1.367187500E-2,3.990173340E-2,-1.861572266E-3,4.222006567E-2
1.164694095E1,-2.058410645E-2,2.818298340E-2,-6.668090820E-3,3.553096434E-2
1.165194583E1,-2.325439453E-2,2.285766602E-2,-1.252746582E-2,3.493103435E-2
1.165695071E1,-2.005004883E-2,1.167297363E-2,-2.104187012E-2,3.132128780E-2
1.166195559E1,-1.100158691E-2,-2.166748047E-3,-2.903747559E-2,3.112723406E-2
1.166696048E1,-1.953125000E-3,-2.241516113E-2,-3.808593750E-2,4.423565057E-2
1.167193484E1,9.765625000E-3,-4.052734375E-2,-4.501342773E-2,6.135178644E-2
1.167693972E1,2.095031738E-2,-5.064392090E-2,-4.927062988E-2,7.369747276E-2
1.168194461E1,2.787780762E-2,-5.757141113E-2,-5.300903320E-2,8.307585172E-2
1.168694949E1,3.054809570E-2,-5.915832520E-2,-5.459594727E-2,8.610232894E-2
1.169192386E1,3.160095215E-2,-5.810546875E-2,-6.045532227E-2,8.960865843E-2
1.169692874E1,3.587341309E-2,-5.543518066E-2,-6.631469727E-2,9.358205007E-2
1.170190310E1,3.640747070E-2,-5.703735352E-2,-6.898498535E-2,9.663173300E-2
1.170690799E1,3.746032715E-2,-5.862426758E-2,-7.005310059E-2,9.872951818E-2
1.171191287E1,3.959655762E-2,-5.862426758E-2,-6.845092773E-2,9.843892336E-2
1.171691775E1,3.694152832E-2,-5.329895020E-2,-6.578063965E-2,9.237178768E-2
1.172192264E1,3.799438477E-2,-4.904174805E-2,-6.098937988E-2,8.699638374E-2
1.172692752E1,3.852844238E-2,-3.999328613E-2,-5.833435059E-2,8.054067461E-2
1.173190188E1,3.746032715E-2,-2.453613281E-2,-5.352783203E-2,6.978915908E-2
1.173690677E1,3.640747070E-2,-8.026123047E-3,-4.820251465E-2,6.093771404E-2
1.174191165E1,3.001403809E-2,7.949829102E-3,-4.554748535E-2,5.512364000E-2
1.174688601E1,2.734375000E-2,1.913452148E-2,-4.075622559E-2,5.267713451E-2
1.175189090E1,3.001403809E-2,2.925109863E-2,-3.861999512E-2,5.699099294E-2
1.175689578E1,2.894592285E-2,3.350830078E-2,-3.276062012E-2,5.508113018E-2
1.176190066E1,3.108215332E-2,3.138732910E-2,-2.903747559E-2,5.286245995E-2
1.176687503E1,3.427124023E-2,2.764892578E-2,-2.529907227E-2,5.078409260E-2
1.177184939E1,3.480529785E-2,2.499389648E-2,-1.943969727E-2,4.705321933E-2
1.177682376E1,3.533935547E-2,1.167297363E-2,-1.731872559E-2,4.104956290E-2
1.178182864E1,3.746032715E-2,-5.371093750E-3,-1.464843750E-2,4.057956973E-2
1.178683352E1,4.066467285E-2,-2.401733398E-2,-1.252746582E-2,4.886087750E-2
1.179183841E1,3.906250000E-2,-4.264831543E-2,-1.039123535E-2,5.875998202E-2
1.179684329E1,3.746032715E-2,-5.810546875E-2,-1.306152344E-2,7.035712475E-2
1.180184817E1,3.480529785E-2,-7.194519043E-2,-1.571655273E-2,8.145261944E-2
1.180685306E1,3.320312500E-2,-8.312988281E-2,-1.785278320E-2,9.127840267E-2
1.181185794E1,2.841186523E-2,-9.112548828E-2,-2.050781250E-2,9.763021599E-2
1.181683230E1,2.201843262E-2,-9.751892090E-2,-2.104187012E-2,1.021641405E-1
1.182180667E1,1.829528809E-2,-1.023101807E-1,-2.317810059E-2,1.064862197E-1
1.182678103E1,1.936340332E-2,-1.060333252E-1,-2.636718750E-2,1.109650216E-1
1.183181643E1,1.989746094E-2,-1.124267578E-1,-2.903747559E-2,1.178085727E-1
1.183682132E1,2.308654785E-2,-1.097564697E-1,-2.957153320E-2,1.159911502E-1
1.184182620E1,2.894592285E-2,-1.087036133E-1,-3.115844727E-2,1.167269927E-1
1.184680056E1,3.533935547E-2,-1.129608154E-1,-3.062438965E-2,1.222573888E-1
1.185177493E1,3.959655762E-2,-1.129608154E-1,-3.169250488E-2,1.238242628E-1
1.185677981E1,4.492187500E-2,-1.071014404E-1,-3.169250488E-2,1.203873260E-1
1.186178470E1,5.291748047E-2,-1.017761230E-1,-3.436279297E-2,1.197474029E-1
1.186678958E1,6.036376953E-2,-9.910583496E-2,-3.648376465E-2,1.216421649E-1
1.187176394E1,7.102966309E-2,-9.591674805E-2,-3.915405273E-2,1.256116055E-1
1.187676883E1,7.954406738E-2,-9.005737305E-2,-4.129028320E-2,1.270530463E-1
1.188174319E1,8.753967285E-2,-8.580017090E-2,-4.075622559E-2,1.291740437E-1
1.188674808E1,9.658813477E-2,-7.673645020E-2,-3.968811035E-2,1.295874094E-1
1.189172244E1,1.019134521E-1,-6.501770020E-2,-4.075622559E-2,1.275724225E-1
1.189675784E1,1.040496826E-1,-5.650329590E-2,-4.180908203E-2,1.255665491E-1
1.190176272E1,1.077728271E-1,-4.690551758E-2,-3.915405273E-2,1.238876495E-1
1.190673709E1,1.130981445E-1,-3.732299805E-2,-3.648376465E-2,1.245602728E-1
1.191174197E1,1.194915771E-1,-2.720642090E-2,-3.489685059E-2,1.274214131E-1
1.191674685E1,1.210937500E-1,-1.921081543E-2,-3.489685059E-2,1.274776133E-1
1.192175174E1,1.237487793E-1,-1.548767090E-2,-3.594970703E-2,1.297921791E-1
1.192675662E1,1.248168945E-1,-1.762390137E-2,-3.648376465E-2,1.312285188E-1
1.193176150E1,1.274871826E-1,-1.762390137E-2,-3.594970703E-2,1.336262140E-1
1.193676638E1,1.274871826E-1,-2.188110352E-2,-3.543090820E-2,1.341160456E-1
1.194174075E1,1.253509521E-1,-2.934265137E-2,-3.329467773E-2,1.329751404E-1
1.194674563E1,1.226959229E-1,-3.732299805E-2,-3.276062012E-2,1.323652292E-1
1.195175052E1,1.232147217E-1,-4.638671875E-2,-3.382873535E-2,1.359337289E-1
1.195672488E1,1.205596924E-1,-5.224609375E-2,-3.329467773E-2,1.355464102E-1
1.196172976E1,1.242828369E-1,-5.757141113E-2,-3.329467773E-2,1.409582438E-1
1.196670413E1,1.285400391E-1,-6.076049805E-2,-3.543090820E-2,1.465255234E-1
1.197170901E1,1.360015869E-1,-6.236267090E-2,-3.808593750E-2,1.543893552E-1
1.197668338E1,1.445312500E-1,-6.343078613E-2,-4.022216797E-2,1.628820728E-1
1.198168826E1,1.503906250E-1,-7.034301758E-2,-4.394531250E-2,1.717459481E-1
1.198669314E1,1.567840576E-1,-7.034301758E-2,-4.661560059E-2,1.780516640E-1
1.199166751E1,1.642303467E-1,-6.394958496E-2,-4.980468750E-2,1.831438317E-1
1.199667239E1,1.727600098E-1,-6.236267090E-2,-5.087280273E-2,1.905863735E-1
1.200167727E1,1.780853271E-1,-6.022644043E-2,-5.087280273E-2,1.947553592E-1
1.200668216E1,1.818084717E-1,-5.436706543E-2,-5.459594727E-2,1.974609218E-1
1.201165652E1,1.871337891E-1,-5.171203613E-2,-5.247497559E-2,2.011139298E-1
1.201666140E1,1.924591064E-1,-4.585266113E-2,-5.513000488E-2,2.053832798E-1
1.202166629E1,1.935272217E-1,-3.999328613E-2,-5.726623535E-2,2.057466164E-1
1.202667117E1,1.993865967E-1,-3.678894043E-2,-5.726623535E-2,2.106842728E-1
1.203167605E1,2.063140869E-1,-3.306579590E-2,-5.780029297E-2,2.167941955E-1
1.203668094E1,2.105712891E-1,-2.667236328E-2,-5.247497559E-2,2.186442448E-1
1.204165530E1,2.169647217E-1,-2.081298828E-2,-5.087280273E-2,2.238189290E-1
1.204666018E1,2.217559814E-1,-2.027893066E-2,-5.247497559E-2,2.287806229E-1
1.205163455E1,2.228240967E-1,-1.921081543E-2,-5.300903320E-2,2.298468862E-1
1.205663943E1,2.212219238E-1,-1.388549805E-2,-5.406188965E-2,2.281548477E-1
1.206161380E1,2.185668945E-1,-5.905151367E-3,-5.619812012E-2,2.257533763E-1
1.206661868E1,2.201538086E-1,-3.234863281E-3,-5.726623535E-2,2.275029351E-1
1.207162356E1,2.249603271E-1,-1.113891602E-3,-5.566406250E-2,2.317474431E-1
1.207659793E1,2.281494141E-1,4.226684570E-3,-5.300903320E-2,2.342647596E-1
1.208160281E1,2.324066162E-1,1.380920410E-2,-5.194091797E-2,2.385401189E-1
1.208660769E1,2.371978760E-1,2.285766602E-2,-5.300903320E-2,2.441214101E-1
1.209161258E1,2.430572510E-1,2.978515625E-2,-5.619812012E-2,2.512413411E-1
1.209661746E1,2.483825684E-1,3.724670410E-2,-5.780029297E-2,2.577248360E-1
1.210162234E1,2.585144043E-1,3.990173340E-2,-5.992126465E-2,2.683512689E-1
1.210662722E1,2.718200684E-1,3.564453125E-2,-5.938720703E-2,2.805058333E-1
1.211163211E1,2.766265869E-1,2.764892578E-2,-5.938720703E-2,2.842772802E-1
1.211660647E1,2.787475586E-1,1.327514648E-2,-6.205749512E-2,2.858803310E-1
1.212161136E1,2.787475586E-1,-5.798339844E-4,-6.365966797E-2,2.859249743E-1
1.212658572E1,2.755584717E-1,-9.628295898E-3,-6.419372559E-2,2.831007061E-1
1.213159060E1,2.723541260E-1,-1.815795898E-2,-6.951904297E-2,2.816724671E-1
1.213659549E1,2.691650391E-1,-2.613830566E-2,-7.005310059E-2,2.793572376E-1
1.214160037E1,2.643737793E-1,-2.880859375E-2,-7.057189941E-2,2.751432777E-1
1.214660525E1,2.590484619E-1,-2.613830566E-2,-7.377624512E-2,2.706145801E-1
1.215157962E1,2.585144043E-1,-2.188110352E-2,-7.749938965E-2,2.707667545E-1
1.215658450E1,2.611694336E-1,-1.867675781E-2,-7.910156250E-2,2.735239505E-1
1.216155887E1,2.680969238E-1,-1.281738281E-2,-8.389282227E-2,2.812085552E-1
1.216656375E1,2.776794434E-1,-4.302978516E-3,-8.656311035E-2,2.908909778E-1
1.217156863E1,2.862091064E-1,5.279541016E-3,-8.602905273E-2,2.989055437E-1
1.217654300E1,2.952575684E-1,1.434326172E-2,-9.135437012E-2,3.094000352E-1
1.218154788E1,3.048553467E-1,1.860046387E-2,-9.347534180E-2,3.194063230E-1
1.218652224E1,3.133697510E-1,2.232360840E-2,-9.614562988E-2,3.285466884E-1
1.219149661E1,3.229522705E-1,2.392578125E-2,-9.828186035E-2,3.384227181E-1
1.219653201E1,3.352050781E-1,2.445983887E-2,-9.933471680E-2,3.504684209E-1
1.220150638E1,3.453216553E-1,1.806640625E-2,-1.036071777E-1,3.609818388E-1
1.220651126E1,3.490600586E-1,1.380920410E-2,-1.041412354E-1,3.645257406E-1
1.221148562E1,3.506622314E-1,1.487731934E-2,-1.057281494E-1,3.665566488E-1
1.221652102E1,3.559875488E-1,1.753234863E-2,-1.078643799E-1,3.723831933E-1
1.222152591E1,3.607788086E-1,1.806640625E-2,-1.115875244E-1,3.780734312E-1
1.222650027E1,3.698272705E-1,1.593017578E-2,-1.115875244E-1,3.866235328E-1
1.223147464E1,3.746185303E-1,1.753234863E-2,-1.115875244E-1,3.912776534E-1
1.223651004E1,3.804779053E-1,1.699829102E-2,-1.115875244E-1,3.968679301E-1
1.224148440E1,3.863372803E-1,1.593017578E-2,-1.105194092E-1,4.021502262E-1
1.224648929E1,3.932647705E-1,1.220703125E-2,-1.105194092E-1,4.086816991E-1
1.225149417E1,3.969879150E-1,8.483886719E-3,-1.100006104E-1,4.120333910E-1
1.225649905E1,3.980560303E-1,6.347656250E-3,-1.089324951E-1,4.127410623E-1
1.226150393E1,4.001922607E-1,3.692626953E-3,-1.100006104E-1,4.150513406E-1
1.226650882E1,4.039154053E-1,4.226684570E-3,-1.100006104E-1,4.186474098E-1
1.227148318E1,4.055175781E-1,4.882812500E-4,-1.089324951E-1,4.198940736E-1
1.227648806E1,4.087066650E-1,-7.492065430E-3,-1.100006104E-1,4.233171428E-1
1.228149295E1,4.071197510E-1,-1.602172852E-2,-1.089324951E-1,4.217457479E-1
1.228646731E1,4.076538086E-1,-2.613830566E-2,-1.083984375E-1,4.226287495E-1
1.229147220E1,4.129791260E-1,-3.253173828E-2,-1.078643799E-1,4.280710186E-1
1.229647708E1,4.220275879E-1,-3.572082520E-2,-1.009368896E-1,4.353981144E-1
1.230145144E1,4.310760498E-1,-3.999328613E-2,-9.774780273E-2,4.438250293E-1
1.230645633E1,4.396057129E-1,-4.531860352E-2,-9.082031250E-2,4.511710183E-1
1.231146121E1,4.470672607E-1,-4.638671875E-2,-9.028625488E-2,4.584457123E-1
1.231643558E1,4.523925781E-1,-4.318237305E-2,-8.656311035E-2,4.626196431E-1
1.232144046E1,4.566497803E-1,-3.945922852E-2,-8.389282227E-2,4.659657264E-1
1.232644534E1,4.571838379E-1,-3.520202637E-2,-8.175659180E-2,4.657685955E-1
1.233141971E1,4.582519531E-1,-3.625488281E-2,-8.175659180E-2,4.668976434E-1
1.233639407E1,4.571838379E-1,-3.785705566E-2,-8.335876465E-2,4.662605516E-1
1.234139895E1,4.529266357E-1,-3.839111328E-2,-8.123779297E-2,4.617531743E-1
1.234640384E1,4.454650879E-1,-4.158020020E-2,-8.123779297E-2,4.547170951E-1
1.235137820E1,4.369354248E-1,-4.638671875E-2,-8.070373535E-2,4.467408488E-1
1.235641360E1,4.353485107E-1,-5.010986328E-2,-8.175659180E-2,4.457841008E-1
1.236138797E1,4.348144531E-1,-5.224609375E-2,-8.335876465E-2,4.458048302E-1
1.236642337E1,4.385375977E-1,-5.703735352E-2,-7.963562012E-2,4.493443181E-1
1.237139773E1,4.465332031E-1,-5.915832520E-2,-7.696533203E-2,4.569630962E-1
1.237637210E1,4.534454346E-1,-6.289672852E-2,-7.696533203E-2,4.642116144E-1
1.238137698E1,4.555816650E-1,-6.661987305E-2,-7.803344727E-2,4.669925908E-1
1.238638186E1,4.614410400E-1,-6.768798828E-2,-7.856750488E-2,4.729506845E-1
1.239135623E1,4.614410400E-1,-6.822204590E-2,-8.335876465E-2,4.738467734E-1
1.239636111E1,4.571838379E-1,-7.034301758E-2,-8.496093750E-2,4.703015656E-1
1.240136600E1,4.529266357E-1,-7.301330566E-2,-8.602905273E-2,4.667702626E-1
1.240637088E1,4.497222900E-1,-7.461547852E-2,-8.549499512E-2,4.638178543E-1
1.241134524E1,4.449310303E-1,-6.875610352E-2,-8.549499512E-2,4.582580252E-1
1.241635013E1,4.406738281E-1,-6.236267090E-2,-8.549499512E-2,4.532018532E-1
1.242135501E1,4.401397705E-1,-6.129455566E-2,-8.761596680E-2,4.529421572E-1
1.242635989E1,4.417419434E-1,-5.383300781E-2,-9.028625488E-2,4.540765850E-1
1.243133426E1,4.427947998E-1,-4.638671875E-2,-9.082031250E-2,4.543867203E-1
1.243633914E1,4.470672607E-1,-3.732299805E-2,-8.868408203E-2,4.573040654E-1
1.244131350E1,4.518585205E-1,-2.667236328E-2,-8.975219727E-2,4.614574676E-1
1.244631839E1,4.571838379E-1,-1.708984375E-2,-8.921813965E-2,4.661212298E-1
1.245135379E1,4.598388672E-1,-4.302978516E-3,-8.602905273E-2,4.678368277E-1
1.245632815E1,4.619750977E-1,3.692626953E-3,-8.549499512E-2,4.698340351E-1
1.246133304E1,4.646453857E-1,7.415771484E-3,-8.815002441E-2,4.729912842E-1
1.246630740E1,4.651641846E-1,7.415771484E-3,-9.082031250E-2,4.740053179E-1
1.247131228E1,4.662322998E-1,1.860046387E-2,-8.761596680E-2,4.747579302E-1
1.247631717E1,4.651641846E-1,2.445983887E-2,-8.389282227E-2,4.733011810E-1
1.248132205E1,4.641113281E-1,2.339172363E-2,-7.856750488E-2,4.712953962E-1
1.248632693E1,4.646453857E-1,2.445983887E-2,-7.749938965E-2,4.716988166E-1
1.249133182E1,4.630432129E-1,2.606201172E-2,-7.589721680E-2,4.699453511E-1
1.249633670E1,4.625091553E-1,3.085327148E-2,-7.484436035E-2,4.695405428E-1
1.250131106E1,4.656982422E-1,3.564453125E-2,-7.589721680E-2,4.731868266E-1
1.250631595E1,4.699707031E-1,3.511047363E-2,-7.537841797E-2,4.772704821E-1
1.251129031E1,4.726257324E-1,3.085327148E-2,-7.431030273E-2,4.794257277E-1
1.251629519E1,4.747619629E-1,2.713012695E-2,-7.643127441E-2,4.816396006E-1
1.252126956E1,4.758300781E-1,2.445983887E-2,-7.589721680E-2,4.824654749E-1
1.252627444E1,4.742279053E-1,1.434326172E-2,-7.643127441E-2,4.805617286E-1
1.253127933E1,4.736938477E-1,1.556396484E-3,-7.749938965E-2,4.799942073E-1
1.253628421E1,4.731597900E-1,-1.176452637E-2,-7.643127441E-2,4.794375149E-1
1.254128909E1,4.689025879E-1,-1.974487305E-2,-7.749938965E-2,4.756738928E-1
1.254629397E1,4.625091553E-1,-2.560424805E-2,-7.696533203E-2,4.695678423E-1
1.255126834E1,4.550476074E-1,-3.199768066E-2,-7.537841797E-2,4.623570941E-1
1.255627322E1,4.491882324E-1,-3.572082520E-2,-7.431030273E-2,4.566925296E-1
1.256127810E1,4.417419434E-1,-3.359985352E-2,-7.696533203E-2,4.496538191E-1
1.256625247E1,4.438629150E-1,-2.934265137E-2,-7.910156250E-2,4.518100660E-1
1.257125735E1,4.476013184E-1,-2.880859375E-2,-7.537841797E-2,4.548173053E-1
1.257626224E1,4.497222900E-1,-2.188110352E-2,-7.377624512E-2,4.562585399E-1
1.258126712E1,4.593048096E-1,-1.815795898E-2,-7.217407227E-2,4.652953001E-1
1.258627200E1,4.625091553E-1,-1.655578613E-2,-7.005310059E-2,4.680771835E-1
1.259124637E1,4.683685303E-1,-1.708984375E-2,-6.898498535E-2,4.737299559E-1
1.259625125E1,4.710235596E-1,-1.495361328E-2,-6.791687012E-2,4.761297150E-1
1.260122561E1,4.667663574E-1,-1.335144043E-2,-6.684875488E-2,4.717179766E-1
1.260623050E1,4.641113281E-1,-9.628295898E-3,-6.471252441E-2,4.687000531E-1
1.261120486E1,4.587860107E-1,-1.632690430E-3,-6.312561035E-2,4.631113387E-1
1.261620974E1,4.571838379E-1,3.158569336E-3,-6.152343750E-2,4.613156962E-1
1.262121463E1,4.577178955E-1,2.624511719E-3,-6.205749512E-2,4.619130791E-1
1.262621951E1,4.582519531E-1,-5.371093750E-3,-6.365966797E-2,4.626837522E-1
1.263119388E1,4.545135498E-1,-1.281738281E-2,-6.259155273E-2,4.589820854E-1
1.263619876E1,4.534454346E-1,-1.388549805E-2,-6.471252441E-2,4.582502373E-1
1.264117312E1,4.523925781E-1,-1.602172852E-2,-6.791687012E-2,4.577427681E-1
1.264617801E1,4.502563477E-1,-1.495361328E-2,-6.631469727E-2,4.553592299E-1
1.265118289E1,4.486541748E-1,-1.762390137E-2,-6.738281250E-2,4.540282083E-1
1.265618777E1,4.417419434E-1,-2.081298828E-2,-7.005310059E-2,4.477460909E-1
1.266119266E1,4.332122803E-1,-2.453613281E-2,-6.845092773E-2,4.392726159E-1
1.266619754E1,4.252166748E-1,-3.359985352E-2,-6.738281250E-2,4.318316965E-1
1.267117190E1,4.167022705E-1,-3.892517090E-2,-6.524658203E-2,4.235717975E-1
1.267617679E1,4.097747803E-1,-3.892517090E-2,-6.471252441E-2,4.166752336E-1
1.268118167E1,4.060516357E-1,-4.158020020E-2,-6.578063965E-2,4.134415757E-1
1.268618655E1,4.033813477E-1,-4.425048828E-2,-6.524658203E-2,4.110130580E-1
1.269119143E1,3.996582031E-1,-3.999328613E-2,-6.791687012E-2,4.073559175E-1
1.269616580E1,4.017944336E-1,-3.253173828E-2,-6.684875488E-2,4.086145334E-1
1.270114016E1,4.049835205E-1,-2.560424805E-2,-6.524658203E-2,4.110040704E-1
1.270614505E1,4.044494629E-1,-1.921081543E-2,-6.471252441E-2,4.100440638E-1
1.271111941E1,4.076538086E-1,-1.281738281E-2,-6.098937988E-2,4.123901277E-1
1.271612430E1,4.113769531E-1,-3.768920898E-3,-5.726623535E-2,4.153608359E-1
1.272109866E1,4.129791260E-1,3.158569336E-3,-5.673217773E-2,4.168696140E-1
1.272613406E1,4.167022705E-1,1.541137695E-2,-5.352783203E-2,4.204087554E-1
1.273110843E1,4.140319824E-1,2.445983887E-2,-4.766845703E-2,4.174841889E-1
1.273611331E1,4.097747803E-1,3.245544434E-2,-4.554748535E-2,4.135738143E-1
1.274108767E1,4.071197510E-1,3.936767578E-2,-4.287719727E-2,4.112599659E-1
1.274612308E1,4.044494629E-1,4.469299316E-2,-3.968811035E-2,4.088422407E-1
1.275109744E1,4.017944336E-1,5.215454102E-2,-3.701782227E-2,4.068527770E-1
1.275610232E1,4.023132324E-1,5.961608887E-2,-3.648376465E-2,4.083394178E-1
1.276107669E1,4.060516357E-1,6.759643555E-2,-3.543090820E-2,4.131616611E-1
1.276608157E1,4.060516357E-1,7.080078125E-2,-3.436279297E-2,4.136078856E-1
1.277105594E1,4.039154053E-1,7.505798340E-2,-3.329467773E-2,4.121770142E-1
1.277609134E1,4.033813477E-1,7.984924316E-2,-3.222656250E-2,4.124693499E-1
1.278109622E1,4.028472900E-1,8.145141602E-2,-3.329467773E-2,4.123454957E-1
1.278610110E1,4.001922607E-1,7.666015625E-2,-3.436279297E-2,4.089149382E-1
1.279110599E1,3.975219727E-1,7.292175293E-2,-3.543090820E-2,4.057051270E-1
1.279611087E1,3.906097412E-1,6.813049316E-2,-3.594970703E-2,3.981332886E-1
1.280108523E1,3.836822510E-1,6.440734863E-2,-3.755187988E-2,3.908586956E-1
1.280609012E1,3.772888184E-1,5.801391602E-2,-4.180908203E-2,3.840058154E-1
1.281106448E1,3.708953857E-1,4.364013672E-2,-4.180908203E-2,3.757869716E-1
1.281606936E1,3.682250977E-1,3.245544434E-2,-4.234313965E-2,3.720699126E-1
1.282107425E1,3.655700684E-1,2.127075195E-2,-4.234313965E-2,3.686283511E-1
1.282607913E1,3.645019531E-1,8.483886719E-3,-4.234313965E-2,3.670512112E-1
1.283105350E1,3.618469238E-1,-2.700805664E-3,-4.394531250E-2,3.645156802E-1
1.283605838E1,3.543853760E-1,-1.123046875E-2,-4.234313965E-2,3.570827070E-1
1.284106326E1,3.479919434E-1,-1.335144043E-2,-4.075622559E-2,3.506247617E-1
1.284606814E1,3.453216553E-1,-1.495361328E-2,-4.501342773E-2,3.485640039E-1
1.285107303E1,3.448028564E-1,-1.441955566E-2,-4.927062988E-2,3.486036838E-1
1.285604739E1,3.448028564E-1,-8.560180664E-3,-4.927062988E-2,3.484105071E-1
1.286102176E1,3.421325684E-1,-5.905151367E-3,-4.873657227E-2,3.456368305E-1
1.286602664E1,3.426666260E-1,-3.768920898E-3,-4.766845703E-2,3.459868540E-1
1.287100100E1,3.432006836E-1,-4.302978516E-3,-4.661560059E-2,3.463787509E-1
1.287600589E1,3.437347412E-1,-6.958007812E-3,-4.501342773E-2,3.467393760E-1
1.288098025E1,3.442687988E-1,-9.628295898E-3,-4.873657227E-2,3.478346783E-1
1.288598514E1,3.469238281E-1,-1.974487305E-2,-4.927062988E-2,3.509609629E-1
1.289099002E1,3.479919434E-1,-2.453613281E-2,-4.980468750E-2,3.523931347E-1
1.289599490E1,3.490600586E-1,-2.720642090E-2,-5.087280273E-2,3.537953588E-1
1.290096927E1,3.511810303E-1,-3.146362305E-2,-5.087280273E-2,3.562388492E-1
1.290597415E1,3.527832031E-1,-3.945922852E-2,-5.459594727E-2,3.591569804E-1
1.291097903E1,3.559875488E-1,-4.158020020E-2,-5.352783203E-2,3.623827766E-1
1.291598392E1,3.613128662E-1,-4.052734375E-2,-5.406188965E-2,3.675760340E-1
1.292095828E1,3.623657227E-1,-3.253173828E-2,-5.619812012E-2,3.681378270E-1
1.292596316E1,3.602447510E-1,-1.762390137E-2,-5.566406250E-2,3.649457088E-1
1.293093753E1,3.591766357E-1,-4.577636719E-5,-5.726623535E-2,3.637131830E-1
1.293594241E1,3.538513184E-1,1.113891602E-2,-5.833435059E-2,3.588004005E-1
1.294094729E1,3.501281738E-1,1.593017578E-2,-5.566406250E-2,3.548830744E-1
1.294595218E1,3.448028564E-1,2.020263672E-2,-5.566406250E-2,3.498508885E-1
1.295092654E1,3.394622803E-1,1.167297363E-2,-5.352783203E-2,3.438548049E-1
1.295596194E1,3.352050781E-1,5.813598633E-3,-4.980468750E-2,3.389347271E-1
1.296093631E1,3.336181641E-1,1.167297363E-2,-4.980468750E-2,3.375171768E-1
1.296594119E1,3.378753662E-1,1.487731934E-2,-4.927062988E-2,3.417728671E-1
1.297094607E1,3.448028564E-1,1.434326172E-2,-4.714965820E-2,3.483070904E-1
1.297592044E1,3.506622314E-1,6.881713867E-3,-4.554748535E-2,3.536748959E-1
1.298089480E1,3.506622314E-1,-4.302978516E-3,-4.234313965E-2,3.532356970E-1
1.298593020E1,3.474578857E-1,-9.094238281E-3,-3.861999512E-2,3.497158726E-1
