"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.153450160E-1,-1.594238281E-1,-7.420349121E-2,9.846130371E0,9.847700513E0
9.203193810E-1,-1.678009033E-1,-8.258056641E-2,9.864089966E0,9.865862737E0
9.252937470E-1,-1.797790527E-1,-5.145263672E-2,9.841339111E0,9.843115532E0
9.302681120E-1,-1.749877930E-1,-4.905700684E-2,9.837753296E0,9.839431753E0
9.352424770E-1,-1.594238281E-1,-4.905700684E-2,9.874862671E0,9.876271327E0
9.402168420E-1,-1.402740479E-1,-5.982971191E-2,9.846130371E0,9.847311292E0
9.451912080E-1,-1.737976074E-1,-5.505371094E-2,9.848526001E0,9.850213242E0
9.501655730E-1,-1.630249023E-1,-6.822204590E-2,9.854507446E0,9.856091942E0
9.551399380E-1,-1.941375732E-1,-5.982971191E-2,9.854507446E0,9.856601138E0
9.601143030E-1,-1.869659424E-1,-5.744934082E-2,9.861694336E0,9.863633806E0
9.650581510E-1,-1.462554932E-1,-6.462097168E-2,9.829376221E0,9.830676652E0
9.700325160E-1,-1.893615723E-1,-5.026245117E-2,9.848526001E0,9.850474532E0
9.750068810E-1,-1.809692383E-1,-6.822204590E-2,9.811416626E0,9.813322593E0
9.799812470E-1,-1.797790527E-1,-4.786682129E-2,9.835357666E0,9.837117065E0
9.849556120E-1,-1.749877930E-1,-5.624389648E-2,9.843734741E0,9.845450612E0
9.899299770E-1,-1.893615723E-1,-8.497619629E-2,9.836563110E0,9.838752593E0
9.949043420E-1,-1.678009033E-1,-5.505371094E-2,9.853317261E0,9.854899751E0
9.998787080E-1,-1.534423828E-1,-6.103515625E-2,9.841339111E0,9.842724489E0
1.004853073E0,-1.881561279E-1,-6.343078613E-2,9.849731445E0,9.851732626E0
1.009827438E0,-1.773834229E-1,-3.709411621E-2,9.861694336E0,9.863359267E0
1.014801803E0,-1.570281982E-1,-4.786682129E-2,9.848526001E0,9.849894085E0
1.019776169E0,-1.558380127E-1,-5.863952637E-2,9.858108521E0,9.859514576E0
1.024750534E0,-1.618194580E-1,-4.666137695E-2,9.880844116E0,9.882279255E0
1.029724899E0,-1.522369385E-1,-5.863952637E-2,9.884445190E0,9.885791390E0
1.034699264E0,-1.462554932E-1,-7.778930664E-2,9.852111816E0,9.853504406E0
1.039673629E0,-1.737976074E-1,-5.982971191E-2,9.849731445E0,9.851446328E0
1.044647995E0,-1.977386475E-1,-5.026245117E-2,9.855712891E0,9.857824480E0
1.049622360E0,-1.594238281E-1,-6.343078613E-2,9.824584961E0,9.826083099E0
1.054596725E0,-1.558380127E-1,-5.624389648E-2,9.835357666E0,9.836752985E0
1.059571090E0,-1.678009033E-1,-4.786682129E-2,9.864089966E0,9.865633240E0
1.064545456E0,-1.450653076E-1,-5.624389648E-2,9.858108521E0,9.859336231E0
1.069519821E0,-1.773834229E-1,-6.462097168E-2,9.844940186E0,9.846750124E0
1.074463669E0,-1.618194580E-1,-5.026245117E-2,9.860504150E0,9.861959945E0
1.079438034E0,-1.678009033E-1,-6.701660156E-2,9.841339111E0,9.842997708E0
1.084412399E0,-1.306915283E-1,-5.744934082E-2,9.852111816E0,9.853146094E0
1.089386764E0,-1.642150879E-1,-6.462097168E-2,9.859298706E0,9.860877924E0
1.094361129E0,-1.725921631E-1,-7.420349121E-2,9.847335815E0,9.849127722E0
1.099335495E0,-1.570281982E-1,-6.103515625E-2,9.836563110E0,9.838005741E0
